Country,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7
ROU,0.1181369881396277,0.4963005344680355,-0.9058000391417464,-0.20333947413718745,0.0024644397228046344,-2.0904575953468174,0.00019732156105784556
RUS,-0.23927653203762445,1.1007149943267802,0.8143779475764168,0.1438556424657289,-0.006279261626096488,-2.6008693246821646,1.6817817960854582e-05
RWA,0.1364782321650715,-0.772625926816562,-0.5809113472592387,0.1308143949263485,0.018010767529053062,-2.0425576239946563,0.00012805171225063953
SAU,-0.27212213468552626,1.9600629100442586,-2.3297052128418705,-3.331840989473289,-0.06410730906901696,-1.9617284267078205,0.0007569057371988358
SDN,0.03251315429684265,-0.9315855742682866,-0.0785949666630481,0.17310427574155351,0.004760997408914669,-2.168316885170729,2.69907031133215e-05
SEN,0.5448458647004495,-0.9080180398686407,-1.1847465737680474,0.2797771864381904,0.08041289198912338,-2.038760882584967,0.0005171121638415492
SGP,-0.5030188767754296,3.0207683600638675,-3.358507417015577,-2.435069976714388,-0.27130581872786275,-1.261368969091503,0.004203544559435921
SLB,0.02394419067246467,1.2225776078905832,0.028708587030634725,-0.02493122021277605,0.013546226791039118,-2.615395426858158,0.00018398032939419585
SLE,-0.01631916396853672,-0.6564640659794942,-2.818239629316155,-2.0625032455289793,-0.04231340580260756,-2.0586027098472015,0.000757618123834034
SLV,-0.5467748843566378,0.8247906560276649,-14.775993452232228,-7.413952824791803,0.07674266827124576,3.199359082466846,0.007217276019768901
SOM,0.5901461597370261,-0.9822538652531099,0.10453018606229048,0.8224113548035872,0.08651704072504263,-2.176883881678837,0.00017692992160598788
SRB,0.20099639454456142,-0.0698556736411212,-0.7013474204688008,-0.08441531956721038,0.013834547341295966,-2.1486693516081345,0.0002988169070688369
SSD,0.11344448299279719,-0.9826934684580079,-2.6598742255711016,-0.6700993927307053,0.008877857132660871,-1.8263816955831236,0.00021908068974634275
SUR,-1.0916393886924558,1.5513904046873308,-6.530405655446048,-9.27665197153611,-0.5981112118313536,1.4869551751623078,0.009121941103497374
SVK,-0.3882978644276669,8.941875592871137,-0.8144671450719843,-0.2767613465317176,-0.08699032446821686,-2.3317455041524826,0.00038267530405814603
SVN,0.2128824875460289,6.083123169062746,-0.18379183891843454,0.026422085187105537,0.05154003581899769,-2.1589668038847654,0.0005413003644781256
SWE,-0.29108406402814646,16.18804264052898,-3.1727289809520554,-2.4294377753501184,-0.10018545798929912,-1.9497659786688715,0.000689634171841619
SWZ,-0.028731365378797946,1.6353896028766506,-0.22732132968046326,-0.3190370019898858,0.007831528656376818,-2.2229233891944533,0.0005706417910707848
SXM,-1.1888139053134017,-0.8832238714701367,-64.83836679796897,-20.826548882030128,3.063915147234808,21.49506146435156,0.05277284499214376
SYC,0.3159024972501756,-0.8527010783360914,-0.3629564018490794,0.12029535701600924,0.04774737420831787,-2.043941327600418,0.00039751707391648573
SYR,0.19523295963213005,-0.9243980623256172,-0.6478879786598113,0.5492421478997755,0.020728433555006198,-1.9875619254177246,2.73621976182536e-06
TCA,-1.2278025455666697,-0.7841645101021479,-60.225479132898684,-17.622266192695403,1.1696980160994297,16.97010784089543,0.02592747434015154
